latitude;price;bathrooms;Součet hodnot: accommodates;Součet hodnot: beds;Součet hodnot: host_response_rate;Součet hodnot: bedrooms;longitude
-23.014565995804798;$201.00;1;4;1;0,38;0;-43.30316962117414
-23.01457526247477;$290.00;1;4;2;1;1;-43.29869924360768
-23.014713896831882;$348.00;2;4;2;0,5;2;-43.4494383423708
-23.01477854235494;$1,051.00;2;4;3;0,9;2;-43.311829330810426
-23.014801990039416;$649.00;1;4;2;1;1;-43.29795535862318
-23.01483919597578;$250.00;1;4;3;0,86;2;-43.43577021481733
-23.01490346645777;$150.00;1;4;2;1;1;-43.299605147283394
-23.01497244032345;$250.00;1;4;4;1;1;-43.3149431137551
-23.014972784510025;$499.00;1;4;4;0;2;-43.44684531087329
-23.01501600283725;$1,000.00;2,5;4;6;0,5;2;-43.3074752253475
-23.01502509792826;$799.00;2,5;4;2;0,86;2;-43.30016201825993
-23.015101586670923;$150.00;4;4;4;1;2;-43.470694533603904
-23.01519927664004;$188.00;1;4;2;1;1;-43.307201909184364
-23.015246278278052;$809.00;2;4;3;0,9;2;-43.310720881860824
-23.015277508829687;$420.00;2;4;2;1;2;-43.47180083768083
-23.01538636021477;$420.00;2;4;2;1;1;-43.309910037525675
-23.0154328324494;$485.00;1;4;2;1;0;-43.30707738617162
-23.015494173000935;$499.00;2,5;4;3;1;2;-43.30936167891676
-23.015498476548192;$280.00;1;4;2;1;1;-43.302506457949505
-23.015526642895715;$301.00;1;4;2;0,9;1;-43.302337362134836
-23.015603664232582;$700.00;2;4;4;0;2;-43.305032514717546
-23.015684756100516;$301.00;1;4;1;0,5;1;-43.41765281285894
-23.015724648126966;$324.00;1;4;2;1;1;-43.30223274973709
-23.015736988435602;$280.00;1;4;1;1;1;-43.302815876943086
-23.0157399722702;$586.00;2;4;2;0,89;2;-43.30228232354369
-23.015745301641562;$601.00;1;4;2;0;1;-43.29482699628347
-23.01576325084809;$699.00;2;4;3;0;2;-43.303587826764286
-23.015961428069645;$499.00;2;4;2;1;0;-43.46509859528654
-23.015986140802983;$482.00;3;4;3;1;2;-43.30703951333173
-23.01636247788448;$99.00;2;4;3;1;2;-43.450672557691526
-23.016489726686572;$301.00;1;4;1;0,6;1;-43.378699448310215
-23.01692700213592;$143.00;2;4;3;0,8;2;-43.45806292300704
-23.017153189996286;$451.00;1;4;3;1;2;-43.4511232151638
-23.017230922474454;$82.00;3;4;2;0;3;-43.46439146203538
-23.017319326456793;$301.00;1;4;2;0;1;-43.412724739375754
-23.017911446058854;$280.00;2;4;2;1;2;-43.45802296800201
-23.018109063901182;$331.00;2,5;4;2;0,9;2;-43.483316184980424
-23.018211673195733;$748.00;2;4;3;1;2;-43.46291310536985
-23.018287998578753;$150.00;1;4;3;0,9;1;-43.4930578249751
-23.01852076271977;$130.00;3;4;3;1;2;-43.461620250401985
-23.019073441150734;$311.00;2;4;2;1;2;-43.45690996956812
-23.019082725244715;$201.00;2;4;1;1;2;-43.46652116103329
-23.019103306318247;$451.00;3;4;3;1;2;-43.47050581031491
-23.019264909051113;$342.00;2;4;3;1;2;-43.475530669899726
-23.01941119292677;$1,250.00;6;4;5;1;5;-43.520243920542505
-23.019466320521904;$215.00;2;4;3;0;2;-43.457512965448245
-23.01954554170328;$270.00;3;4;4;1;2;-43.49148571209392
-23.019565796273916;$199.00;2,5;4;3;1;2;-43.49283817145387
-23.019628589019998;$291.00;3;4;1;1;2;-43.489310793155184
-23.01973080536674;$99.00;1,5;4;2;0,9;1;-43.49128775576708
-23.020040783148463;$239.00;2;4;2;0;2;-43.48613836707028
-23.0201032945407;$150.00;2;4;1;0,9;1;-43.474588611145975
-23.020148621749325;$349.00;2;4;2;1;2;-43.5104834221908
-23.020173999380244;$949.00;2;4;3;1;2;-43.46916602459343
-23.020214758544846;$201.00;1;4;2;1;1;-43.492451803045434
-23.020681016174418;$301.00;2;4;2;0;3;-43.48520540626532
-23.020714182890067;$349.00;2,5;4;3;0,9;2;-43.4609842391536
-23.0207400175447;$301.00;2;4;2;0;2;-43.463907215226236
-23.02083419067571;$109.00;2;4;1;1;1;-43.49321846774024
-23.020876945507865;$82.00;2;4;2;0,7;2;-43.4875332601383
-23.02130279402866;$219.00;2;4;4;0;3;-43.45104882530211
-23.021316100383;$369.00;3,5;4;4;1;1;-43.45845148493262
-23.021470758778978;$171.00;2;4;4;0;2;-43.45382449090492
-23.021607644630777;$150.00;2;4;4;0,9;2;-43.46525094420794
-23.021801159631327;$150.00;1,5;4;2;0,76;2;-43.47879080933707
-23.021885207348074;$126.00;1;4;3;1;1;-43.48826672941992
-23.02189690135507;$249.00;2;4;3;1;2;-43.510672760886784
-23.021945423468335;$260.00;2,5;4;3;0;2;-43.48924343959774
-23.021983724478424;$113.00;2;4;1;1;2;-43.46159836099586
-23.02226694465055;$301.00;2;4;2;1;3;-43.48807772507398
-23.02239662442335;$301.00;2;4;3;1;2;-43.46498137765997
-23.022429135438074;$574.00;2;4;2;1;2;-43.452243547064576
-23.022476194743714;$123.00;2;4;2;0,9;1;-43.48390102162207
-23.022737793554708;$301.00;2;4;3;1;2;-43.44965554602324
-23.022780460473772;$147.00;2;4;2;0,7;2;-43.4862075883219
-23.022960493154958;$249.00;3;4;3;0;2;-43.45388929755131
-23.022986667834218;$116.00;2;4;3;1;2;-43.513732862928755
-23.02314169105591;$1,649.00;2;4;2;0,9;3;-43.46616810777299
-23.02316202526562;$191.00;2;4;2;0,9;2;-43.4648566450397
-23.0232719127399;$130.00;3;4;3;1;2;-43.488186154435695
-23.02338692141779;$130.00;2;4;3;0,8;2;-43.49085154894161
-23.023661517281592;$140.00;3;4;2;0,88;3;-43.4886638177622
-23.02368521249263;$120.00;2;4;2;0;3;-43.463041116393924
-23.02379123319293;$290.00;2;4;3;1;2;-43.49215759381708
-23.023811759641188;$150.00;1;4;2;0,4;1;-43.47805610909848
-23.024112606590037;$249.00;1;4;1;1;1;-43.50053850301745
-23.024509150791523;$79.00;1;4;2;1;1;-43.479224972137175
-23.02458306673413;$249.00;1;4;2;1;1;-43.45259122288926
-23.024832770119485;$120.00;2;4;4;0,7;1;-43.48430966051983
-23.024841956889937;$301.00;1;4;1;1;1;-43.54784248339332
-23.02490193573774;$51.00;1;4;2;0,4;2;-43.48570792818517
-23.02498228074226;$99.00;1;4;4;1;1;-43.495520339380555
-23.02507773281631;$400.00;1,5;4;4;1;1;-43.5461973596168
-23.025237256964278;$301.00;2;4;2;1;2;-43.502142696997815
-23.025295252829714;$150.00;1;4;4;0,4;1;-43.47812098463001
-23.025633830898897;$120.00;1;4;1;1;1;-43.49960069852127
-23.025777134442954;$102.00;1;4;1;1;1;-43.4981979271216
-23.025861289620856;$291.00;2;4;3;1;2;-43.46417430058572
-23.026196356924086;$61.00;1;4;2;1;1;-43.5005370575845
-23.0262750868975;$161.00;1;4;1;0,63;0;-43.48056337267377
-23.026337552879582;$113.00;1;4;2;0,22;0;-43.47878164383167
-23.026425748256784;$188.00;1;4;3;1;1;-43.52320489223641
-23.02655506764403;$201.00;1;4;3;0,22;1;-43.48083030119904
-23.026655436176398;$161.00;2;4;3;0,8;2;-43.49109214017891
-23.027135504766328;$181.00;1;4;3;0,8;1;-43.47873640292699
-23.02724408554265;$89.00;1,5;4;2;1;1;-43.499144420465356
-23.027561572944176;$85.00;1;4;2;0,9;0;-43.471850727550496
-23.0278824197733;$161.00;1;4;2;1;1;-43.47095981266165
-23.028025862655955;$151.00;1;4;2;1;0;-43.5006139268104
-23.028067065028374;$96.00;1;4;3;0,5;1;-43.47515509408853
-23.028402651979786;$120.00;1;4;1;0,63;0;-43.48116377115616
-23.028409053716093;$683.00;2;4;3;0;2;-43.48957877803534
-23.028409158853997;$301.00;1;4;1;0,75;1;-43.51789678958051
-23.02845673382208;$99.00;1;4;1;1;1;-43.47268649616147
-23.02878583869338;$96.00;1;4;3;0,92;1;-43.48575387323784
-23.028947489295064;$301.00;2;4;2;1;2;-43.498167691774476
-23.029068756211277;$126.00;1;4;2;0;1;-43.48150431695239
-23.02932987735347;$249.00;1,5;4;2;0;1;-43.47359098867136
-23.029369195897385;$321.00;1,5;4;1;0,57;1;-43.47483764031789
-23.02940602571208;$68.00;1;4;2;0,9;1;-43.47813984153357
-23.029461041679898;$249.00;1;4;1;1;1;-43.47552411348438
-23.029495009617694;$451.00;1;4;2;1;1;-43.474722062212514
-23.029546212436003;$349.00;1;4;2;0,5;1;-43.47701473235214
-23.029562179785533;$249.00;1;4;2;0;1;-43.474942084392275
-23.02961946665791;$222.00;1;4;3;0,9;1;-43.471880254207
-23.029638466791603;$151.00;1;4;2;0,9;1;-43.471916466278465
-23.029658740223276;$201.00;1;4;2;1;1;-43.47537591191282
-23.02981270557685;$201.00;1;4;4;0;1;-43.47615659707899
-23.029985797892312;$171.00;3;4;3;1;3;-43.47093084205274
-23.030079728519347;$280.00;1;4;2;0,9;1;-43.47351504658907
-23.030115923774066;$512.00;2;4;3;1;1;-43.47555495476259
-23.030142944847814;$301.00;1;4;2;1;1;-43.47617254921257
-23.030176538692093;$301.00;2;4;6;1;3;-43.47097139792219
-23.03017716306118;$123.00;1;4;3;0,8;1;-43.471811565125854
-23.030222108882988;$229.00;1;4;3;1;1;-43.47669987631552
-23.0302473748761;$280.00;1;4;2;1;1;-43.47480451186016
-23.03034787554183;$143.00;1;4;2;1;1;-43.47187993499591
-23.030359804971926;$451.00;1;4;2;1;1;-43.47267714038222
-23.030557185435146;$301.00;1;4;1;0,75;1;-43.482135320167814
-23.03057620171207;$509.00;1;4;2;0;1;-43.472342536654374
-23.030615434508018;$28,000.00;1;4;1;0,7;1;-43.498353500492016
-23.030632881244127;$301.00;1;4;2;0,75;1;-43.47410499073136
-23.030635932405676;$400.00;1;4;1;1;1;-43.47258896582553
-23.03067372028672;$181.00;1;4;1;0,6;1;-43.47322256270147
-23.030699660177042;$850.00;2;4;4;1;2;-43.47465930750573
-23.03073823810344;$201.00;2;4;4;1;2;-43.483378372854084
-23.030751922056346;$120.00;1;4;4;0,5;1;-43.478938979892625
-23.030764380385556;$287.00;2;4;5;0,8;2;-43.47551089999922
-23.03088753973221;$348.00;1;4;2;0,75;1;-43.472057242827056
-23.030901777106077;$249.00;1;4;1;0,75;1;-43.47400025972824
-23.030912124178673;$99.00;2;4;4;1;1;-43.47327164127425
-23.031069221101678;$199.00;1;4;2;0,75;1;-43.473660381602045
-23.031074141000857;$451.00;2;4;3;1;2;-43.475925938146524
-23.031141069740773;$301.00;2;4;2;1;2;-43.48293065868173
-23.031231994893496;$301.00;1;4;2;1;1;-43.47547040632097
-23.031232473612864;$96.00;1;4;1;1;1;-43.470840457514704
-23.031272941597354;$700.00;1;4;2;0;1;-43.474799074281144
-23.031342655919772;$301.00;2;4;3;0,71;2;-43.4756623168391
-23.031363375617783;$208.00;1;4;2;1;1;-43.47476589288901
-23.03137098423039;$348.00;1;4;1;0,6;1;-43.4725646098221
-23.03142064938394;$283.00;1;4;2;0,7;1;-43.47438540943353
-23.031450410325778;$301.00;1;4;2;1;1;-43.473621305228356
-23.031569469583975;$249.00;1;4;2;0,75;1;-43.47242761809068
-23.031627557672508;$437.00;2,5;4;3;1;2;-43.47938481451544
-23.031650006512862;$249.00;1;4;1;1;1;-43.473689323044034
-23.031696457008174;$321.00;1;4;2;0,9;1;-43.47891858234296
-23.03172496741652;$55.00;1;4;4;0;1;-43.480013406783165
-23.03241680725604;$201.00;1;4;1;0,9;1;-43.48137439744868
-23.03244159959941;$249.00;1;4;1;0,75;1;-43.483165417759075
-23.032938229156873;$649.00;1;4;1;0,75;0;-43.487015337545905
-23.033227636735596;$348.00;1;4;1;0,5;1;-43.48037601093311
-23.039872041352677;$151.00;1;4;4;0,67;2;-43.53088821813255
-23.060318392312134;$229.00;2;4;2;0,67;2;-43.56229513825836
-23.06264927749284;$199.00;1;4;2;0,75;6;-43.565033456297115
-23.064231865082764;$267.00;2;4;3;1;3;-43.564961878669735
-23.064727025827978;$630.00;1;4;1;1;1;-43.56623610045074
-23.065109308437176;$150.00;2;4;2;0;2;-43.56383773166275
-23.069143122645787;$161.00;1;4;2;1;2;-43.5656413825547
-23.07243153032222;$301.00;1;4;3;1;1;-43.56802013249805
-22.790322921407547;$249.00;2;3;2;1;2;-43.187478335922115
-22.791399510923345;$164.00;1,5;3;1;1;1;-43.1729576405554
-22.79191732530842;$96.00;1,5;3;2;0,5;1;-43.16617020493298
-22.79778246682114;$92.00;1;3;1;1;1;-43.20570235207605
-22.797911135827736;$99.00;1;3;2;1;2;-43.20828652129106
-22.814012915003918;$89.00;2;3;1;0;2;-43.301607635654314
-22.81654338813944;$219.00;1;3;2;1;2;-43.205634325324084
-22.818767778729008;$184.00;1;3;2;0;2;-43.179499168719495
-22.834907045514377;$109.00;2;3;3;0;1;-43.27956474907981
-22.834938576863255;$48.00;1;3;3;0,75;1;-43.31625856400295
-22.835276985799098;$120.00;1,5;3;1;0,67;1;-43.38187659849895
-22.836026913398893;$79.00;1;3;3;1;1;-43.26620552860314
-22.837321728645044;$68.00;1;3;3;0,75;1;-43.314366928244915
-22.849976799746475;$86.00;1;3;3;1;1;-43.27460938661639
-22.85196551436599;$249.00;2;3;3;0,9;2;-43.32314337963672
-22.86477868963353;$209.00;1;3;3;1;1;-43.2982482044787
-22.865684175534486;$130.00;2;3;1;1;2;-43.36218640010599
-22.867670618457304;$41.00;1;3;3;1;1;-43.362082928984314
-22.869447446109486;$34.00;1;3;3;1;1;-43.276156940834866
-22.871528714505448;$65.00;1;3;3;0;1;-43.510647729512456
-22.87554012126816;$44.00;1;3;3;1;1;-43.26694023392636
-22.878853408311624;$68.00;1;3;1;1;1;-43.344969582817384
-22.879712575983955;$167.00;1;3;3;0,17;1;-43.34170022846026
-22.882230506739955;$68.00;1;3;2;1;1;-43.28947677576795
-22.884353395564645;$109.00;1;3;2;1;0;-43.347962253003764
-22.889950582725156;$99.00;1;3;3;0,5;1;-43.23171493146679
-22.890797779766686;$75.00;1;3;2;1;1;-43.32606070282076
-22.89090253574369;$99.00;1;3;2;1;1;-43.280039601951316
-22.89104527432775;$68.00;1;3;2;1;1;-43.22508685456007
-22.8911069399278;$301.00;1;3;1;1;2;-43.29492529805764
-22.891725005974024;$529.00;1;3;2;0,75;2;-43.29757681807925
-22.892687004661422;$113.00;1;3;3;1;1;-43.219987425655845
-22.89337608946199;$41.00;1;3;3;1;1;-43.21940858046519
-22.893509623612072;$499.00;1;3;1;0,83;1;-43.289591842626784
-22.894202002990642;$236.00;2;3;2;1;1;-43.285110562083474
-22.894585358924488;$143.00;1;3;2;1;1;-43.22163626711228
-22.894857655041637;$34.00;1;3;2;1;1;-43.221278116056816
-22.895322144200367;$144.00;1;3;2;1;1;-43.221515702885355
-22.895354378585346;$171.00;1;3;2;1;0;-43.23096715978043
-22.895699143725295;$68.00;1;3;2;0,75;1;-43.24960441272886
-22.89617808148679;$58.00;2;3;3;0,9;1;-43.19539922323529
-22.896299998516515;$201.00;1;3;2;0,67;1;-43.184370385786416
-22.897659513335284;$68.00;1;3;2;0,9;1;-43.67859590607376
-22.89814091819296;$161.00;1;3;1;1;1;-43.19538190360824
-22.898280135710092;$51.00;1;3;3;0,91;1;-43.28991230857553
-22.899166696065876;$96.00;2;3;2;0,91;1;-43.29119734706037
-22.89917304003876;$185.00;2;3;2;0,71;1;-43.24152403993799
-22.899240669078736;$249.00;1;3;1;0;1;-43.209314501653814
-22.90015620596513;$301.00;1;3;1;1;1;-43.20509409798404
-22.900264920778564;$150.00;1;3;1;0;1;-43.3000332323417
-22.900432379598875;$126.00;1;3;2;1;1;-43.257165190153245
-22.901762739416206;$113.00;1;3;3;0,78;2;-43.22458454088022
-22.90199946960904;$208.00;1;3;1;1;1;-43.282880969114224
-22.903161301844698;$65.00;1;3;1;0;1;-43.22835514924768
-22.9032122576794;$342.00;1;3;1;0;1;-43.25706196091662
-22.903790812352455;$99.00;1;3;1;1;0;-43.18131917095755
-22.903814843313004;$79.00;1;3;2;0,67;1;-43.25954621317113
-22.904152389635037;$184.00;1;3;1;1;1;-43.1804628526958
-22.90600467684185;$167.00;1;3;2;1;1;-43.22001862255387
-22.90625442300201;$45.00;2;3;1;1;1;-43.27661090449001
-22.90644666381788;$140.00;1;3;2;1;2;-43.173236351130996
-22.907228466285932;$201.00;1;3;3;1;0;-43.1779129234122
-22.90802555497011;$89.00;1;3;1;0,33;1;-43.174075357298285
-22.9082106834566;$79.00;1;3;3;0;1;-43.21029949912303
-22.90852792497866;$79.00;1;3;3;1;1;-43.193020187135424
-22.908560130769473;$89.00;1;3;1;1;1;-43.17924356681075
-22.908938896736316;$161.00;1;3;1;1;1;-43.22282221399231
-22.90897122933649;$469.00;1;3;3;1;1;-43.187285090532235
-22.9090676354068;$89.00;1;3;2;1;1;-43.28241719125973
-22.909468079812292;$58.00;1;3;2;0,8;1;-43.18931421631492
-22.909548511796476;$34.00;1;3;2;1;1;-43.201051228373146
-22.90955808093609;$51.00;1;3;3;1;1;-43.22013259363102
-22.90956751249157;$137.00;1;3;1;1;1;-43.18276641532553
-22.909794802274693;$116.00;1;3;2;1;1;-43.17548315237953
-22.909795636918066;$99.00;1;3;1;1;0;-43.17670342936299
-22.909960132049363;$301.00;1,5;3;3;1;1;-43.18613224351284
-22.910138600023387;$123.00;1;3;2;1;1;-43.18975447714186
-22.910265084489197;$120.00;1;3;2;1;0;-43.17806205476102
-22.910390039804508;$151.00;1;3;2;1;1;-43.40607805686423
-22.910400519890516;$99.00;1;3;4;1;1;-43.195443644921866
-22.910628672481252;$349.00;1;3;2;1;1;-43.18581964054451
-22.910800556229805;$41.00;1;3;2;0,78;1;-43.19282570274073
-22.910802102934067;$150.00;1;3;1;0;1;-43.2416649189029
-22.91081717581714;$68.00;1;3;2;1;1;-43.1882540675593
-22.91083111759498;$62.00;1;3;2;0,9;1;-43.19150231183359
-22.910862384946828;$75.00;1;3;2;1;1;-43.177170790039625
-22.910997492825512;$199.00;1;3;2;0,25;1;-43.18286916351048
-22.911198116648762;$82.00;1;3;2;0,88;1;-43.17587336250602
-22.911263208343517;$79.00;1;3;2;1;0;-43.22443583420063
-22.91145004107734;$181.00;1;3;1;1;0;-43.186256520187314
-22.91148073072097;$68.00;1;3;1;1;1;-43.18650026382928
-22.91149722589583;$249.00;1;3;2;0;0;-43.18295813325718
-22.911552796307518;$249.00;1;3;3;0,5;1;-43.18129081247728
-22.911775961413007;$250.00;1;3;1;1;1;-43.18312678869071
-22.91180482603185;$116.00;1;3;3;1;1;-43.175348705679085
-22.91192499386;$120.00;2,5;3;3;0,7;1;-43.18441649082507
-22.911960702611907;$150.00;1;3;2;1;0;-43.17821747940825
-22.912044114330918;$99.00;1;3;2;1;1;-43.18190636543285
-22.91206201856332;$199.00;2;3;2;1;2;-43.21387086920556
-22.912085129977925;$239.00;1;3;2;0;1;-43.18370977059585
-22.912108298021476;$150.00;2;3;3;1;1;-43.18290123455304
-22.912141683174507;$68.00;1;3;2;0,67;1;-43.17481956841688
-22.91227543284446;$99.00;1;3;2;0,9;1;-43.18674836264166
-22.912296569245612;$249.00;2;3;1;1;1;-43.23682101283962
-22.912319713518784;$191.00;1;3;2;1;1;-43.182397626966456
-22.912367088307803;$249.00;1;3;1;1;2;-43.266633700084554
-22.912456632091523;$99.00;1;3;1;1;1;-43.189099405126484
-22.912459618577596;$55.00;1;3;1;1;1;-43.187344764309984
-22.912474712874303;$154.00;1;3;2;0,88;1;-43.183293023202864
-22.912507934380184;$151.00;1;3;2;1;1;-43.18227041111306
-22.912557778062336;$249.00;1;3;2;0,5;1;-43.1875792202743
-22.912689570755926;$126.00;1;3;1;1;1;-43.17758654062938
-22.912708743385547;$61.00;1;3;2;1;0;-43.21734483938909
-22.912753222819063;$99.00;2;3;3;1;1;-43.210192426593785
-22.912753756360125;$99.00;1;3;1;1;1;-43.18397546922851
-22.912924627403648;$79.00;2;3;2;0,75;1;-43.23499537367387
-22.912958561384357;$130.00;1;3;2;0,67;0;-43.188719559074215
-22.912972839671536;$99.00;2;3;3;0;1;-43.180133644819506
-22.913007087433908;$181.00;1;3;3;0,74;1;-43.228909096132924
-22.913010344669864;$140.00;1;3;1;1;1;-43.18278031754824
-22.913047376703215;$147.00;1;3;1;0;1;-43.21784620578042
-22.91305642940762;$120.00;1;3;2;1;1;-43.192768911584274
-22.91307983969971;$150.00;1;3;2;1;1;-43.18425985587318
-22.913085358827047;$147.00;1;3;1;1;0;-43.18874082796106
-22.913088714667296;$92.00;1;3;2;1;0;-43.181649945923226
-22.91330301541626;$280.00;1;3;1;1;1;-43.18312682194039
-22.913351435977052;$89.00;1;3;1;1;1;-43.2235052402412
-22.913405479750658;$168.00;1;3;1;1;0;-43.19066735006767
-22.91343571873251;$79.00;1;3;2;1;1;-43.18495225079395
-22.9134361061591;$75.00;1;3;2;0,88;1;-43.18346565426522
-22.913460470780198;$96.00;1;3;3;1;1;-43.18545821529712
-22.9134695110935;$109.00;1;3;2;1;0;-43.18608619807467
-22.91350731646243;$219.00;1;3;3;1;0;-43.18014835740529
-22.913527838564576;$99.00;1;3;1;1;1;-43.247714067834856
-22.913588657385134;$89.00;1;3;1;0,5;0;-43.19172082535544
-22.91363654001441;$120.00;1;3;2;1;1;-43.18155271408814
-22.913646326540835;$201.00;1;3;2;1;2;-43.182955337289904
-22.913648890818923;$82.00;1;3;2;0,67;1;-43.18317819372411
-22.913787242426892;$116.00;1;3;1;1;1;-43.18211109324477
-22.91383070987082;$99.00;2;3;1;1;2;-43.23409120543822
-22.913908363171863;$96.00;1;3;2;1;0;-43.19012890136745
-22.913914152711968;$96.00;1;3;2;0,71;1;-43.18634017396242
-22.91401319789594;$55.00;1;3;2;0,88;1;-43.18851136716915
-22.914082934781714;$201.00;1;3;1;0;0;-43.18811395224649
-22.91408914924987;$116.00;1;3;1;0,9;1;-43.18776336078113
-22.914122070109727;$120.00;1;3;2;0,75;1;-43.18637432151411
-22.91417419558398;$51.00;3;3;3;1;3;-43.204778474585325
-22.91421853695864;$113.00;1;3;3;1;0;-43.20789444709089
-22.914240013273588;$130.00;1;3;3;0,9;1;-43.18090670104055
-22.9142427819241;$99.00;1;3;1;0;1;-43.188737775877314
-22.914260676715124;$150.00;1;3;1;0,33;1;-43.18414527335815
-22.91428833971945;$102.00;1;3;1;1;0;-43.183721601761064
-22.91429023063434;$68.00;1;3;2;1;0;-43.183435201814085
-22.914301923822322;$65.00;1;3;1;1;1;-43.18200964654332
-22.914308483769666;$89.00;2;3;2;0,4;1;-43.21883115749684
-22.914374901411055;$72.00;3;3;1;1;1;-43.2146206926287
-22.914399771337198;$99.00;1;3;2;1;1;-43.17913461001641
-22.91443003793194;$188.00;1;3;1;0,86;1;-43.18853292676649
-22.91473529449181;$151.00;1;3;1;0;1;-43.17802736261256
-22.91486013107617;$249.00;1;3;1;1;1;-43.18756526639877
-22.914860974442583;$120.00;1;3;1;1;1;-43.22402305454815
-22.914861923438355;$137.00;2;3;1;0,25;1;-43.19603600061711
-22.914862078148232;$68.00;1;3;2;0,9;1;-43.21862802950343
-22.914950747919228;$150.00;2;3;3;0;3;-43.20904871439194
-22.914950805718316;$1,195.00;1;3;1;1;1;-43.21879668520161
-22.915026023966888;$106.00;1;3;2;1;1;-43.20881376037647
-22.915060432077354;$85.00;3;3;1;0,67;0;-43.19366169730021
-22.91514685562599;$201.00;1;3;2;1;1;-43.177257732145456
-22.91518530484206;$75.00;1;3;1;1;1;-43.1808679562141
-22.91521273363661;$89.00;1;3;2;1;1;-43.181883159416664
-22.91521566202278;$79.00;1;3;3;0,7;2;-43.201058101968506
-22.915262728189973;$109.00;1;3;2;1;0;-43.181480546653844
-22.915270680279153;$150.00;1,5;3;2;0,9;2;-43.21312092943871
-22.915303227027348;$171.00;1;3;3;1;2;-43.18334268601122
-22.91531640901129;$301.00;1;3;1;0,83;0;-43.18942142948196
-22.9154057224677;$601.00;1;3;1;0,33;1;-43.17942137395077
-22.915441550933974;$82.00;1;3;1;1;1;-43.18171003769852
